date,id,idTraining,title,arrows
2025-03-09,IsqwPO4ziqfRVn74AewV,ujpmbrkSfsYy8Ait3nbC,,"9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,6:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,9:0:0,8:0:0,8:0:0,8:0:0,5:0:0,10:0:0,10:0:0,9:0:0,9:0:0,7:0:0,4:0:0,10:0:0,10:0:0,10:0:0,8:0:0,8:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,4:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,6:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,7:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,6:0:0"
2025-03-07,kFZWOCeX0p0acYx6Ikhl,bCUtJZpBVJ5KlUfzg58k,,"10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0"
2025-03-06,fwFTlZk3xIPCClAst0ez,g0Q3Sv2wtWhjKU6KCHjN,,"8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0"
2025-02-19,0phlhUYzjxGqbHFqgtOu,PnPeNEZUSXRwXRf37VOl,,"10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0"
2025-02-14,4R8SltEILLKd6W29nULD,PMdEKdp2pZPYVUYb8tQn,Qualifications IWS 5,"10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0"
2025-01-25,7EEkI8pXbzOlQaAwi1VD,lAvORR5iz7pFVsXWsRyf,,"10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,8:0:0,9:0:0,10:0:0,9:0:0,9:0:0"
2025-01-25,QSKY1PrpFEA9OZB7KTM9,lAvORR5iz7pFVsXWsRyf,,"10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0"
2025-01-24,TgIHftMsofsfCSoHyR3J,YG2eYHNQOplQZCxBNSQ3,,"9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0"
2025-01-23,hIKhr9qFAkyg3uTO8IY9,9QBg4FEzMCOK29eErHUq,,"10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0"
2025-01-21,E8OFPAeqSqWk8W1QsIIB,Wp5jnjSQG2tSdrTaPKoD,,"10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0"
2024-12-11,ypq7i4c1Dtl3GFygnwI0,vRMpoYEx3IHGVIFEuOHK,,"10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0"
2024-12-09,4fEf7OdbvlK8AsNDqQbX,XLGlHkIPmPz29wpwjyIe,,"10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0"
2024-12-06,k4HNRB9PCOZ9hsTlLRUF,db041mfNWadwmEXKEhuO,Qualifications,"8:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,6:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0"
2024-11-30,lLCRk6syQuA6AWrq0viG,BuzN0dc4WOSkf33axl5Y,Qualifications ,"10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0"
2024-11-15,ejD7SkGDhhHlxwpCTSk5,8huVuysYH2cVt73WKIAR,Qualifications,"9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,7:0:0"
2024-10-10,146DxG0ChGX0nTm8CjX2,u3vsHM6znHSI6YOhQ8zH,,"10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,8:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0"
2024-09-22,yqm2HafPaRlbm45fhw4y,3Gzifm7ZgzVF8wnH6czg,,"10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0"
2024-09-22,ErNRqXpb4N7fzxlwW33I,3Gzifm7ZgzVF8wnH6czg,,"9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,8:0:0,10:0:0,10:0:0,9:0:0,10:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0"
2024-09-14,j5CX6HwtIKvQpahKoRCo,76SR0uRFqy969ue2cVZJ,,"10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,8:0:0,8:0:0,7:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,8:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,6:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,8:0:0,8:0:0,8:0:0"
2024-09-12,bAg1nQ50syeDGZ2dRHTP,ZXQvT0nGj1TRw438lqDt,,"10:0:0,10:0:0,9:0:0,8:0:0,8:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,10:0:0,9:0:0,9:0:0,9:0:0,7:0:0,7:0:0,10:0:0,10:0:0,9:0:0,7:0:0,7:0:0,7:0:0,10:0:0,9:0:0,9:0:0,8:0:0,7:0:0,5:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,9:0:0,8:0:0,7:0:0,7:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,9:0:0,9:0:0,8:0:0,6:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,7:0:0,9:0:0,9:0:0,8:0:0,8:0:0,8:0:0,5:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,8:0:0"
2024-09-08,44uMLleaOKFoENA9Y0VN,RZpICNFnxUqR5o32rBg6,,"10:-1.154:-12.051,10:-7.443:-9.934,9:-17.717:0.341,9:-17.717:10.926,8:9.37:25.559,7:31.475:-27.058,10:-5.575:-7.132,9:-0.282:-15.538,9:3.143:12.794,8:28.361:4.699,7:-39.823:10.615,7:-40.134:18.71,10:-5.886:1.897,10:-6.509:4.077,10:2.52:-11.802,9:12.172:-18.651,9:-18.963:5.633,8:-27.058:12.483,10:7.19:0.341,9:12.172:-7.132,9:13.417:-17.095,8:26.182:1.275,8:-26.746:1.897,8:-31.417:8.747,10:-2.462:2.209,10:2.209:1.897,10:-5.886:-10.556,9:7.501:14.04,7:38.636:-27.992,7:26.182:30.541,10:5.384:6.941,10:-9.934:-0.282,9:10.304:-19.585,8:28.673:-2.15,8:-12.425:28.361,8:-32.973:-0.282,10:-10.806:-1.777,9:-7.443:-17.406,9:-14.293:5.633,9:-9.622:16.219,8:1.275:-31.728,8:-28.614:1.586,10:2.209:-10.556,9:12.172:-17.095,9:-14.915:8.747,9:-9.311:17.776,9:-20.208:15.285,8:-14.604:23.38,10:8.435:1.897,10:8.124:-2.773,10:-0.593:-9.311,9:19.955:-11.802,9:-13.67:11.549,8:-8.066:-29.86,9:12.857:3.516,9:16.53:-0.282,9:21.201:-2.462,9:12.172:-14.915,9:-8.377:-18.963,9:-15.227:-0.593,10:0.029:-9.622,10:-0.593:7.19,9:-9.622:13.106,9:-18.34:16.219,8:-11.491:27.739,8:21.512:16.53,10:-4.018:4.388,10:-7.754:-8.688,10:4.699:8.124,9:21.823:-9.622,9:3.143:19.955,7:-27.992:27.427"
2024-09-08,9KORqp8Yx19PcaO6PGia,RZpICNFnxUqR5o32rBg6,,"10:-5.886:6.879,10:-10.868:-2.15,9:14.04:7.813,9:-17.406:-3.084,9:-23.944:-4.33,8:-18.34:27.739,10:5.011:-8.066,9:-9:18.398,9:4.388:20.267,9:-10.556:-21.454,8:-1.216:29.918,8:26.182:4.699,10:-5.575:5.945,9:7.813:-14.293,9:15.285:8.747,9:-16.783:10.615,9:-23.01:4.077,8:-28.614:19.644,10:9.432:-3.956,9:13.417:0.029,9:5.633:13.417,9:-15.849:-2.15,9:-13.981:14.04,7:-31.417:22.757,10:-0.593:2.209,9:2.209:-20.208,9:5.011:-18.029,9:17.153:0.029,9:9.681:11.86,8:-20.208:19.955,10:0.341:2.52,10:-6.509:-1.216,9:0.029:15.596,9:13.106:-16.161,9:2.831:20.578,8:-27.68:9.681,10:-2.399:0.714,10:9.058:0.341,9:7.19:12.483,9:-5.886:-24.256,9:-24.878:-1.839,8:-25.19:-9,10:4.388:0.963,10:-4.641:1.897,10:6.256:-6.198,10:5.945:4.388,9:-23.01:0.963,8:-30.794:-2.15,10:1.586:8.435,10:8.435:3.143,10:-9.622:-3.396,9:-14.293:-1.216,9:5.945:-23.944,8:-27.058:7.813,10:-4.33:-0.282,10:-3.707:7.19,10:-2.773:8.747,10:2.52:7.501,9:-12.425:-13.981,9:-15.849:11.549,10:-9:8.124,9:8.124:-15.538,9:14.974:-2.462,9:-4.018:19.332,9:-20.519:2.831,8:-24.256:-24.256,10:-0.22:10.677,10:-9:-0.593,9:-2.15:13.728,9:-17.717:-12.113,9:10.615:-20.831,8:0.652:-34.53"
2024-08-20,D9r2X2DuPMqKtSOTcwHH,Y35qDbG4KsdcOFB7cz1H,,"10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,9:0:0,7:0:0,7:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,7:0:0,10:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,10:0:0,10:0:0,10:0:0,10:0:0,9:0:0,9:0:0,9:0:0,8:0:0,8:0:0,10:0:0,10:0:0,10:0:0,9:0:0,8:0:0,8:0:0,8:0:0,8:0:0,7:0:0"
2024-08-14,vuVCN4xBfLTQOgfnLpSb,ZtOmZ07pQAHXRBPSrCUS,,"10:4.762:-0.843,10:-3.707:-3.396,10:-3.707:7.501,10:-9.622:-0.905,9:3.454:-17.406,9:3.765:-19.274,8:6.567:-31.105,8:19.955:-20.208,8:-25.812:25.559,10:5.322:0.029,10:9.058:-1.839,10:-1.839:-12.736,10:-2.773:7.813,9:13.728:0.029,9:-10.245:11.86,8:-26.746:4.388,8:-28.303:13.417,8:28.984:14.04,10:4.077:-2.462,10:-3.396:-0.905,10:3.454:6.256,10:3.454:8.747,9:-15.538:-16.161,9:13.728:3.765,8:0.029:29.918,8:-19.585:22.446,7:6.567:-38.266,10:-6.198:-1.216,10:-5.575:6.567,10:-10.556:-0.593,10:-8.688:-10.245,9:11.86:11.238,9:-1.216:19.021,8:6.879:-30.171,8:-19.585:27.739,8:-27.68:24.937,10:3.516:-2.711,10:-5.575:-2.462,10:1.275:-9.311,10:-2.462:-12.736,9:-0.282:14.351,9:12.794:15.285,8:17.464:-28.614,8:-27.058:14.04,8:-29.237:16.53,10:-8.066:-4.33,9:10.304:-19.585,9:14.974:0.652,8:-8.377:-25.19,8:17.153:-20.519,8:-17.095:-27.992,8:-26.746:0.652,8:-0.905:31.164,6:7.501:52.024,10:-8.315:-4.89,10:-9.311:3.765,10:5.633:-2.773,10:8.124:4.388,10:11.86:0.029,9:12.172:11.238,8:18.71:19.644,8:11.238:-23.633,8:-33.285:-6.509,10:-2.399:7.252,10:-7.754:7.501,9:8.747:10.615,9:19.644:-8.066,9:-21.142:7.501,8:26.805:-12.736,8:-17.095:23.38,8:-26.746:17.776,7:-23.633:29.607"
2024-07-03,7fhE0RYz1dC6e3F7Zlus,eBcYvgEG3WO2olRtZrdT,,"10:5.073:-10.183,9:11.549:-11.802,8:-19.274:23.38,8:-22.388:23.691,8:17.153:32.098,7:24.625:29.918,9:-7.443:-14.293,9:15.285:-2.462,9:11.238:14.04,8:17.776:23.069,7:32.098:21.512,6:52.335:-25.501,10:-12.736:0.652,9:-22.699:-2.462,9:-21.454:8.435,9:7.813:-22.699,9:20.267:12.483,9:21.512:-4.952,9:-0.282:-14.604,9:-9.311:-12.425,9:6.879:13.106,9:13.106:4.388,9:-0.282:23.691,8:-7.443:24.314,10:1.586:1.275,10:5.945:5.633,10:-10.868:-0.593,9:-8.377:16.842,9:16.219:-3.396,7:30.23:-28.614,10:-2.15:-11.179,10:-10.868:-6.509,9:-8.688:-14.293,9:17.464:-6.509,9:-0.905:14.662,7:33.654:20.578,10:-8.003:0.403,8:-29.237:3.765,8:-24.567:22.757,8:14.974:24.937,6:26.493:51.09,8:-7.132:-32.039,10:0.963:-5.886,10:-7.132:-7.754,10:7.501:2.831,9:-2.462:20.267,9:-20.208:3.765,8:-6.198:-27.058,10:-0.905:5.011,10:-0.593:3.143,9:-4.33:-14.293,8:-20.831:-29.237,8:-23.944:-18.34,8:7.813:26.805,10:-7.754:9.681,9:-14.293:-9.622,9:-18.963:-8.688,8:-26.746:-6.509,8:-27.058:-1.528,9:20.889:-8.066,10:-2.462:-10.556,9:-8.066:-12.425,9:5.633:-17.717,9:16.842:-11.802,9:-22.388:-11.802,7:-37.643:14.351,9:-0.282:-16.161,9:5.945:-17.717,9:11.86:-18.029,8:9.681:-25.501,7:40.193:-9.311,6:50.778:-11.179"
2024-07-02,cSFFZPC3JiMQK6cJsUJY,x35nWasvFdn4wgnvCqKz,,"10:10.054:1.648,9:13.106:1.897,9:18.71:7.813,9:5.945:17.776,9:7.501:-17.095,8:7.813:-25.19,10:8.435:-2.15,10:-11.491:-3.396,9:0.652:-14.293,9:14.974:-11.491,8:-34.841:-7.754,8:24.625:19.644,10:-0.282:-3.084,10:1.897:-12.425,9:-0.905:13.728,9:10.926:14.04,9:16.219:7.501,8:-27.058:8.435,10:-1.216:9.681,10:1.586:8.747,9:-1.839:14.662,9:-20.208:-10.868,8:-16.783:20.578,7:-35.775:21.823,10:-7.443:10.304,9:-15.849:1.897,9:-21.142:9.37,9:17.464:-1.528,8:-20.208:19.955,7:35.834:28.361,10:8.124:-3.396,10:9.058:2.52,10:0.029:7.813,8:-24.878:-17.717,7:-39.2:-6.509,7:29.295:26.182,10:5.073:1.648,9:-12.425:-12.425,9:-10.868:11.86,9:9.37:-13.359,9:15.285:-0.593,8:-28.303:1.586,10:-3.084:-9.934,10:2.831:-10.245,10:8.124:1.275,10:-6.198:6.256,9:7.501:13.728,9:19.332:-5.886,10:-0.282:1.586,10:-8.066:1.897,10:-4.018:-11.802,9:14.662:0.029,9:24.003:1.275,8:27.739:-5.264,10:-2.773:-6.198,9:-0.282:14.974,9:-18.029:12.794,9:-19.585:-0.905,9:-14.604:-6.82,8:26.805:5.322,10:-4.33:-7.754,10:3.765:-8.688,9:16.219:-7.754,9:-14.604:2.209,9:-19.585:5.945,8:-6.198:24.625,10:-5.513:-10.494,10:-6.509:6.256,9:-0.282:15.285,8:-26.124:3.143,8:16.219:-23.633,7:17.153:34.277"
